,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,UPL,WIPRO
2023-10-31,0.02267434075474739,0.022422587499022484,0.022177111357450485,0.022363707423210144,0.02249806746840477,0.022387636825442314,0.02208082191646099,0.021975083276629448,0.02228173241019249,0.022022508084774017,0.022022409364581108,0.022258589044213295,0.022320672869682312,0.022502750158309937,0.022257838398218155,0.022307274863123894,0.02195580303668976,0.022276699542999268,0.022078558802604675,0.022181572392582893,0.022250764071941376,0.022084664553403854,0.02217877469956875,0.022456727921962738,0.022102560847997665,0.022379396483302116,0.021968413144350052,0.022370493039488792,0.021949613466858864,0.022368045523762703,0.02218051441013813,0.022204836830496788,0.02207033522427082,0.02210814319550991,0.022090189158916473,0.022328810766339302,0.022187387570738792,0.022321052849292755,0.021805111318826675,0.022554194554686546,0.022113246843218803,0.0224508885294199,0.021998319774866104,0.02223590761423111,0.022195832803845406
2023-11-01,0.022891800850629807,0.02236800454556942,0.022421495988965034,0.022089194506406784,0.022358309477567673,0.022476518526673317,0.02224736660718918,0.022553134709596634,0.021791283041238785,0.022718355059623718,0.021633336320519447,0.021958811208605766,0.021752145141363144,0.022207872942090034,0.022438211366534233,0.022175079211592674,0.022201893851161003,0.022160515189170837,0.02196343243122101,0.022479645907878876,0.022261587902903557,0.022261088714003563,0.0220493096858263,0.022173825651407242,0.02248445712029934,0.022397637367248535,0.022329367697238922,0.02216540463268757,0.022176282480359077,0.021897662431001663,0.02226533740758896,0.02219848521053791,0.02195839211344719,0.021762799471616745,0.021691180765628815,0.022392667829990387,0.021993158385157585,0.022022204473614693,0.022038497030735016,0.022313855588436127,0.022161420434713364,0.022441381588578224,0.022033099085092545,0.022887930274009705,0.022756557911634445
2023-11-02,0.022204451262950897,0.022311342880129814,0.022182995453476906,0.02245413325726986,0.0224861279129982,0.02227059006690979,0.022154752165079117,0.022393258288502693,0.021953541785478592,0.022445226088166237,0.021870972588658333,0.021901603788137436,0.022146286442875862,0.02239203080534935,0.022228991612792015,0.021978413686156273,0.022226408123970032,0.021995900198817253,0.021874817088246346,0.022619791328907013,0.022336024791002274,0.02221202664077282,0.022189663723111153,0.022226646542549133,0.022490933537483215,0.022522414103150368,0.021916111931204796,0.022490007802844048,0.02226240001618862,0.022076180204749107,0.022148234769701958,0.02215375378727913,0.022084228694438934,0.022201571613550186,0.021831044927239418,0.022431140765547752,0.02225191704928875,0.022250080481171608,0.022009914740920067,0.022408243268728256,0.022102952003479004,0.022244010120630264,0.02225594036281109,0.02227756567299366,0.022535262629389763
2023-11-03,0.022215750068426132,0.022371280938386917,0.022089282050728798,0.02214115485548973,0.02224048040807247,0.022598059847950935,0.022037940099835396,0.022413987666368484,0.02199294976890087,0.0221062283962965,0.02217266522347927,0.022019868716597557,0.022097863256931305,0.022354835644364357,0.022107373923063278,0.022013498470187187,0.02232137881219387,0.022130873054265976,0.022383546456694603,0.022453704848885536,0.022286245599389076,0.022303789854049683,0.02193814143538475,0.022263813763856888,0.02223840542137623,0.0222194641828537,0.02222270332276821,0.02217734418809414,0.02234247699379921,0.022081708535552025,0.022199423983693123,0.022369321435689926,0.022179683670401573,0.022160550579428673,0.0220269076526165,0.022355254739522934,0.02213873714208603,0.02237926982343197,0.021933849900960922,0.022134937345981598,0.022196950390934944,0.022467708215117455,0.0221428070217371,0.02251381240785122,0.0224639642983675
2023-11-07,0.021963490173220634,0.02234296314418316,0.02191169559955597,0.02254217490553856,0.021836930885910988,0.02205233834683895,0.022121334448456764,0.022217437624931335,0.022234750911593437,0.022006802260875702,0.022038990631699562,0.02200891263782978,0.022156955674290657,0.022612469270825386,0.02200983464717865,0.022292546927928925,0.022169014438986778,0.022059425711631775,0.02228039875626564,0.022104108706116676,0.022477393969893456,0.022281641140580177,0.022211438044905663,0.022205162793397903,0.022486329078674316,0.022229883819818497,0.02224569208920002,0.022447945550084114,0.02247783914208412,0.022008003666996956,0.022068554535508156,0.022066805511713028,0.022259242832660675,0.022252455353736877,0.022015666589140892,0.022045861929655075,0.02238105610013008,0.022501306608319283,0.022323768585920334,0.0225306935608387,0.022257503122091293,0.02224690467119217,0.022421546280384064,0.022441579028964043,0.022153126075863838
2023-11-08,0.022039266303181648,0.022331800311803818,0.021966883912682533,0.022200366482138634,0.022357389330863953,0.02239876426756382,0.02223009057343006,0.022076496854424477,0.022040609270334244,0.022082604467868805,0.02201917953789234,0.022130407392978668,0.022230898961424828,0.022406883537769318,0.022271983325481415,0.02220020815730095,0.02235589362680912,0.022130588069558144,0.022360729053616524,0.02196558006107807,0.02229049615561962,0.021793335676193237,0.02184469811618328,0.022128423675894737,0.022463394328951836,0.02192266657948494,0.0221670214086771,0.022368069738149643,0.02253865636885166,0.022222358733415604,0.021924495697021484,0.02208348549902439,0.02204136736690998,0.02241041325032711,0.02224995195865631,0.02209359221160412,0.022252574563026428,0.022049127146601677,0.022558964788913727,0.022298840805888176,0.022529929876327515,0.022315947338938713,0.022290941327810287,0.02269735559821129,0.02266729436814785
2023-11-09,0.021621961146593094,0.02198837324976921,0.022019870579242706,0.022103235125541687,0.022449225187301636,0.022160328924655914,0.022310836240649223,0.02220255322754383,0.02237878367304802,0.022178560495376587,0.02198204956948757,0.02231626771390438,0.022023698315024376,0.02259768545627594,0.02225070632994175,0.022210463881492615,0.02235933393239975,0.022220220416784286,0.022179150953888893,0.02224905975162983,0.022211067378520966,0.02201441302895546,0.021941518411040306,0.022402195259928703,0.022158615291118622,0.02249194122850895,0.022337699308991432,0.02248828299343586,0.022023187950253487,0.022265227511525154,0.022130319848656654,0.02200203202664852,0.022163039073348045,0.02206900715827942,0.02217722125351429,0.02205861173570156,0.022142784669995308,0.02179933525621891,0.022576600313186646,0.022469807416200638,0.022070912644267082,0.022327682003378868,0.022193174809217453,0.022962691262364388,0.0227203406393528
2023-11-10,0.022145560011267662,0.022411780431866646,0.02245039865374565,0.022119751200079918,0.02247467264533043,0.02267719805240631,0.022431017830967903,0.02254248596727848,0.02211170643568039,0.02194339781999588,0.02205837145447731,0.02184286154806614,0.022603020071983337,0.022251641377806664,0.02202087827026844,0.022020287811756134,0.022344399243593216,0.022209996357560158,0.0218874029815197,0.022328263148665428,0.02210790105164051,0.021913748234510422,0.02208847925066948,0.02243812195956707,0.022414037957787514,0.021964319050312042,0.022304151207208633,0.022450683638453484,0.021419618278741837,0.02250966615974903,0.02216654270887375,0.022406114265322685,0.021926768124103546,0.022304167971014977,0.022134792059659958,0.022778507322072983,0.022419888526201248,0.021780872717499733,0.02221057005226612,0.022331243380904198,0.02225201576948166,0.022279733791947365,0.021942870691418648,0.022257432341575623,0.022322677075862885
2023-11-12,0.02183200977742672,0.021893559023737907,0.022046737372875214,0.022407114505767822,0.022442635148763657,0.022410109639167786,0.022510699927806854,0.02211170829832554,0.02215258777141571,0.022083893418312073,0.021983109414577484,0.022703422233462334,0.022171316668391228,0.022343166172504425,0.022228069603443146,0.022393157705664635,0.02225290983915329,0.022667894139885902,0.022365204989910126,0.021968314424157143,0.02270350605249405,0.022344326600432396,0.021940363571047783,0.022201521322131157,0.022139636799693108,0.022098775953054428,0.022449836134910583,0.022065747529268265,0.022096142172813416,0.022503620013594627,0.02220347709953785,0.021802619099617004,0.022147301584482193,0.02238788828253746,0.02201974019408226,0.022311663255095482,0.022083744406700134,0.021878667175769806,0.02234715409576893,0.022500455379486084,0.022029152140021324,0.022241493687033653,0.0221074428409338,0.022151336073875427,0.02227681502699852
2023-11-13,0.02212279662489891,0.022295106202363968,0.0219704732298851,0.022536572068929672,0.02220686338841915,0.022376874461770058,0.022410357370972633,0.02213837392628193,0.02236836776137352,0.02250545844435692,0.02157224342226982,0.022315150126814842,0.02222069725394249,0.02239241823554039,0.022125106304883957,0.022526441141963005,0.022187110036611557,0.02240082249045372,0.022180447354912758,0.02197280526161194,0.022182075306773186,0.02230156771838665,0.022304637357592583,0.02222287654876709,0.02221621200442314,0.022681158035993576,0.02217554859817028,0.022034088149666786,0.022283965721726418,0.022238679230213165,0.02160756289958954,0.021768532693386078,0.022464372217655182,0.02234044298529625,0.02232896350324154,0.022059902548789978,0.02219082973897457,0.02231156826019287,0.022320926189422607,0.02227671630680561,0.022107485681772232,0.022102266550064087,0.022138521075248718,0.022339915856719017,0.02217676304280758
2023-11-15,0.022144412621855736,0.02251318097114563,0.022121524438261986,0.02241622470319271,0.02262578345835209,0.021916178986430168,0.02244706079363823,0.02231789380311966,0.02203807421028614,0.022675739601254463,0.021861400455236435,0.022746987640857697,0.022095168009400368,0.02173420414328575,0.022322766482830048,0.022216154262423515,0.022130662575364113,0.022271113470196724,0.022198408842086792,0.02143634669482708,0.022107727825641632,0.022633608430624008,0.02158680371940136,0.022031648084521294,0.022497011348605156,0.02242031879723072,0.02204151824116707,0.02233969047665596,0.02231101505458355,0.022425368428230286,0.022374536842107773,0.021800771355628967,0.02205813117325306,0.02209841087460518,0.021740976721048355,0.022095059975981712,0.02229292504489422,0.022623425349593163,0.02220897190272808,0.022472688928246498,0.022065600380301476,0.022117091342806816,0.022599734365940094,0.022595351561903954,0.022232363000512123
2023-11-16,0.022474611178040504,0.022059503942728043,0.02174302004277706,0.022703807801008224,0.021831778809428215,0.021838735789060593,0.022065099328756332,0.021992161870002747,0.021885359659790993,0.022661039605736732,0.021797850728034973,0.022453688085079193,0.022226793691515923,0.022015077993273735,0.02184865064918995,0.022520123049616814,0.022284282371401787,0.022081930190324783,0.022406836971640587,0.02225186675786972,0.022556856274604797,0.022570809349417686,0.021921688690781593,0.0221546683460474,0.02202659845352173,0.022568751126527786,0.02276376634836197,0.021977819502353668,0.0225253626704216,0.02239818684756756,0.022693097591400146,0.021703140810132027,0.022249294444918633,0.0217764712870121,0.021972233429551125,0.022724926471710205,0.022379195317626,0.022343801334500313,0.02204585261642933,0.02248413674533367,0.0221612136811018,0.021773172542452812,0.02212100476026535,0.022611966356635094,0.02235376089811325
2023-11-17,0.022269731387495995,0.022195901721715927,0.021680383011698723,0.022265130653977394,0.022316914051771164,0.021987324580550194,0.022493047639727592,0.02197122387588024,0.02249230071902275,0.021935148164629936,0.022283433005213737,0.022130871191620827,0.02203892357647419,0.022579459473490715,0.02214660495519638,0.022284235805273056,0.02217303216457367,0.02204282395541668,0.022289713844656944,0.022502053529024124,0.02166171185672283,0.02221165969967842,0.022279197350144386,0.02204873226583004,0.021978694945573807,0.02252171002328396,0.022267699241638184,0.022122599184513092,0.022392256185412407,0.022379685193300247,0.02268276922404766,0.02198045514523983,0.021788140758872032,0.021855469793081284,0.02206926979124546,0.0220588818192482,0.022811057046055794,0.022381551563739777,0.022515179589390755,0.022279677912592888,0.022123929113149643,0.022298390045762062,0.02241538092494011,0.02256557159125805,0.022232141345739365
2023-11-20,0.02228514477610588,0.02260129526257515,0.02199043519794941,0.02204716205596924,0.022503631189465523,0.02213580533862114,0.022517917677760124,0.02218157984316349,0.022463126108050346,0.02213321439921856,0.02186574600636959,0.02209101989865303,0.022103607654571533,0.0226117093116045,0.022164687514305115,0.021869920194149017,0.02216940000653267,0.022335315123200417,0.022391632199287415,0.022168731316924095,0.021992985159158707,0.022388391196727753,0.022249283269047737,0.022038253024220467,0.022148381918668747,0.022244367748498917,0.022417359054088593,0.021703805774450302,0.021945813670754433,0.0224674753844738,0.0221426859498024,0.022048164159059525,0.022391237318515778,0.022540949285030365,0.021816497668623924,0.022044459357857704,0.022586273029446602,0.02208622545003891,0.02197134867310524,0.022777806967496872,0.02262970805168152,0.022160513326525688,0.022149061784148216,0.022480353713035583,0.021947525441646576
2023-11-21,0.02218734472990036,0.022748345509171486,0.022237269207835197,0.022144000977277756,0.022487793117761612,0.0229495782405138,0.02172015607357025,0.022156115621328354,0.022472914308309555,0.022221213206648827,0.021953778341412544,0.022035375237464905,0.021991867572069168,0.022563712671399117,0.022352397441864014,0.0223514586687088,0.02230493351817131,0.02180744707584381,0.02185247279703617,0.0216633602976799,0.02240663394331932,0.022497747093439102,0.022555606439709663,0.02247149497270584,0.02263273298740387,0.022089341655373573,0.022047610953450203,0.021826310083270073,0.022267408668994904,0.022964220494031906,0.022168146446347237,0.021923763677477837,0.02215287648141384,0.022209955379366875,0.0222431980073452,0.02198357880115509,0.021952345967292786,0.022311890497803688,0.02208740822970867,0.022171683609485626,0.021751385182142258,0.022169500589370728,0.02207598090171814,0.02270698733627796,0.022130649536848068
2023-11-22,0.022253599017858505,0.02205498330295086,0.02230624482035637,0.02216385491192341,0.02244754135608673,0.023059537634253502,0.022017376497387886,0.022181807085871696,0.022497327998280525,0.02211577072739601,0.022453103214502335,0.021949850022792816,0.022187668830156326,0.02255135029554367,0.022490371018648148,0.022874830290675163,0.021999886259436607,0.021896028891205788,0.021885870024561882,0.022035514935851097,0.02217423915863037,0.022184431552886963,0.02212933637201786,0.02223670296370983,0.022011863067746162,0.022148344665765762,0.02201102115213871,0.022026116028428078,0.02243737503886223,0.022482162341475487,0.02247939631342888,0.022040188312530518,0.02189004048705101,0.022269612178206444,0.022159814834594727,0.021929970011115074,0.022315606474876404,0.021944649517536163,0.022121911868453026,0.022191466763615608,0.022498631849884987,0.022281046956777573,0.022074343636631966,0.02217457816004753,0.022364623844623566
2023-11-23,0.02215944416821003,0.022355152294039726,0.022239932790398598,0.0222095288336277,0.0224875807762146,0.022106245160102844,0.022068437188863754,0.022365117445588112,0.02243787981569767,0.02104068733751774,0.022677654400467873,0.02206830494105816,0.021710965782403946,0.022403273731470108,0.022307127714157104,0.02213425375521183,0.02239687740802765,0.02204962819814682,0.022286584600806236,0.021872838959097862,0.02235175482928753,0.022498488426208496,0.02229635789990425,0.02200530283153057,0.022364551201462746,0.02225026674568653,0.022426364943385124,0.021814536303281784,0.022406375035643578,0.02230525016784668,0.02209063060581684,0.022800346836447716,0.022035881876945496,0.021935012191534042,0.02236160822212696,0.022571276873350143,0.02230367623269558,0.022031772881746292,0.022192278876900673,0.021999865770339966,0.022234288975596428,0.02216777764260769,0.022167271003127098,0.022568615153431892,0.022442961111664772
2023-11-24,0.022582221776247025,0.022223584353923798,0.022551799193024635,0.02228938788175583,0.02186761423945427,0.0225966889411211,0.022321177646517754,0.02228129468858242,0.02212214656174183,0.02193952538073063,0.022567247971892357,0.022267894819378853,0.021947868168354034,0.022097453474998474,0.022676853463053703,0.02209058403968811,0.02226460725069046,0.02211524359881878,0.022088034078478813,0.022174520418047905,0.022255167365074158,0.022487172856926918,0.022078165784478188,0.021992981433868408,0.021936755627393723,0.02230038493871689,0.022210650146007538,0.02231551520526409,0.02270663157105446,0.02230546809732914,0.02176482416689396,0.022196153178811073,0.022371012717485428,0.02213720791041851,0.022360581904649734,0.02178976498544216,0.022367851808667183,0.022190632298588753,0.022096851840615273,0.022016089409589767,0.022162947803735733,0.022390184924006462,0.022148527204990387,0.022245734930038452,0.02210696041584015
2023-11-28,0.02197709120810032,0.022324930876493454,0.0222275722771883,0.02213023230433464,0.02247152477502823,0.023097289726138115,0.02205539122223854,0.022373085841536522,0.021934660151600838,0.02147294208407402,0.02194156125187874,0.022371822968125343,0.022084392607212067,0.02214684709906578,0.022071264684200287,0.02205929346382618,0.02193239890038967,0.022241542115807533,0.022541245445609093,0.02210940048098564,0.02216443046927452,0.022426044568419456,0.022228313609957695,0.02240768074989319,0.022112945094704628,0.022132214158773422,0.022175733000040054,0.022330086678266525,0.022394997999072075,0.022540604695677757,0.022084932774305344,0.021924687549471855,0.02217194065451622,0.02197122387588024,0.022584717720746994,0.022763846442103386,0.022499876096844673,0.02232765220105648,0.022064730525016785,0.022386420518159866,0.02212669886648655,0.02187187597155571,0.02188049629330635,0.022660763934254646,0.022202568128705025
2023-11-29,0.02217504382133484,0.022513452917337418,0.02245168387889862,0.021936269477009773,0.022217383608222008,0.02254365012049675,0.022176889702677727,0.0227886363863945,0.021949848160147667,0.021907789632678032,0.022172752767801285,0.022545428946614265,0.022197464480996132,0.022046521306037903,0.022331716492772102,0.02215939573943615,0.02226841077208519,0.022190725430846214,0.0218726247549057,0.022145790979266167,0.022370100021362305,0.02227790281176567,0.022421471774578094,0.02225157804787159,0.02228006161749363,0.022286126390099525,0.0221879743039608,0.022342601791024208,0.021897045895457268,0.02214842475950718,0.02264016680419445,0.0221371129155159,0.022224269807338715,0.02209704928100109,0.02193520963191986,0.022336313501000404,0.022200753912329674,0.021792542189359665,0.022108886390924454,0.022339096292853355,0.022499321028590202,0.022045724093914032,0.022403515875339508,0.022383414208889008,0.02180187776684761
2023-11-30,0.02237238734960556,0.022507881745696068,0.022499840706586838,0.02233508974313736,0.022185780107975006,0.02281987853348255,0.02185431867837906,0.0224649328738451,0.022219644859433174,0.02259678952395916,0.022223303094506264,0.02216832898557186,0.022360147908329964,0.021947065368294716,0.022170713171362877,0.02203497663140297,0.021520603448152542,0.02208830788731575,0.022087549790740013,0.02256993018090725,0.021995315328240395,0.022021809592843056,0.022235237061977386,0.022035829722881317,0.022362690418958664,0.02229118160903454,0.02241131104528904,0.02224084548652172,0.02219194918870926,0.022591127082705498,0.02177639678120613,0.022421756759285927,0.02240769751369953,0.022060232236981392,0.022115390747785568,0.022331321612000465,0.02215980552136898,0.022482004016637802,0.022302385419607162,0.02233080565929413,0.02228287048637867,0.021897144615650177,0.021838640794157982,0.02209770679473877,0.022091010585427284
2023-12-01,0.022367559373378754,0.022386472672224045,0.022231176495552063,0.022307373583316803,0.02244669571518898,0.022599603980779648,0.02199123054742813,0.02291680872440338,0.021886177361011505,0.022458232939243317,0.022033436223864555,0.022118322551250458,0.02172861248254776,0.02244885452091694,0.022089600563049316,0.021824877709150314,0.022197576239705086,0.022040516138076782,0.023550808429718018,0.022494755685329437,0.02194422483444214,0.022363625466823578,0.022532185539603233,0.022225476801395416,0.02195337973535061,0.022207900881767273,0.022254154086112976,0.022005850449204445,0.022408364340662956,0.022142460569739342,0.022078394889831543,0.022151287645101547,0.022176288068294525,0.022021446377038956,0.02214937098324299,0.022298520430922508,0.022157270461320877,0.02214840054512024,0.02243902161717415,0.022077441215515137,0.021994570270180702,0.02230052463710308,0.022018196061253548,0.021950289607048035,0.021882668137550354
2023-12-04,0.022161120548844337,0.022256605327129364,0.022167004644870758,0.02254081517457962,0.022015953436493874,0.02245316095650196,0.022222468629479408,0.02300753816962242,0.02190205454826355,0.02294737659394741,0.022181978449225426,0.022719644010066986,0.022175008431077003,0.022091764956712723,0.022022321820259094,0.022219333797693253,0.02213010936975479,0.02186409942805767,0.02192271128296852,0.022627469152212143,0.022243401035666466,0.02171744965016842,0.02227507159113884,0.022623328492045403,0.022148381918668747,0.02218646928668022,0.021603230386972427,0.02183886058628559,0.02211694046854973,0.022379053756594658,0.022240394726395607,0.021959902718663216,0.022304151207208633,0.02225695550441742,0.022489117458462715,0.022052206099033356,0.022167084738612175,0.022316962480545044,0.022235490381717682,0.021864240989089012,0.02255862019956112,0.02243046648800373,0.02187383733689785,0.022031914442777634,0.022457918152213097
2023-12-05,0.02059434913098812,0.02272355556488037,0.021532997488975525,0.02187870442867279,0.022038381546735764,0.022031748667359352,0.022453324869275093,0.02228708192706108,0.022417033091187477,0.022668903693556786,0.021956343203783035,0.02265714481472969,0.021219583228230476,0.021557241678237915,0.022311249747872353,0.022665275260806084,0.021830422803759575,0.022244596853852272,0.022105002775788307,0.022543510422110558,0.022404570132493973,0.02249537594616413,0.02224935032427311,0.022479144856333733,0.022194724529981613,0.021946921944618225,0.022449173033237457,0.021953143179416656,0.021783845499157906,0.02258821204304695,0.0221699308604002,0.021559277549386024,0.02238646149635315,0.02286629192531109,0.022288814187049866,0.021735861897468567,0.022640055045485497,0.022301241755485535,0.022146129980683327,0.022348467260599136,0.022884827107191086,0.022952336817979813,0.022740280255675316,0.022143332287669182,0.022575743496418
2023-12-06,0.020854320377111435,0.02273728884756565,0.021482760086655617,0.021470803767442703,0.02225296013057232,0.022760562598705292,0.022154495120048523,0.021773863583803177,0.021972574293613434,0.021204235032200813,0.021392466500401497,0.022622572258114815,0.021252833306789398,0.022617004811763763,0.02214694209396839,0.022627299651503563,0.022095460444688797,0.022111039608716965,0.021836966276168823,0.022774960845708847,0.02268284745514393,0.022375736385583878,0.022606458514928818,0.023063700646162033,0.022105170413851738,0.022639954462647438,0.022246195003390312,0.022153502330183983,0.02236059494316578,0.022596456110477448,0.022027598693966866,0.021814147010445595,0.0219814982265234,0.02250802144408226,0.022457852959632874,0.022475415840744972,0.022270970046520233,0.022949010133743286,0.0220870990306139,0.022526144981384277,0.021491272374987602,0.02340913936495781,0.022773994132876396,0.022438669577240944,0.02181711234152317
2023-12-07,0.02127346582710743,0.022403374314308167,0.0221333559602499,0.02216207981109619,0.02227913774549961,0.022535700350999832,0.02205665223300457,0.022041721269488335,0.022685158997774124,0.02182508446276188,0.021990172564983368,0.022351955994963646,0.02101071923971176,0.021639825776219368,0.02183803729712963,0.02268180251121521,0.022017914801836014,0.022457024082541466,0.02278120070695877,0.022516150027513504,0.022453032433986664,0.021542537957429886,0.022536015138030052,0.022679725661873817,0.02248317189514637,0.022371580824255943,0.02238546498119831,0.02217741310596466,0.02201313152909279,0.022321494296193123,0.021690580993890762,0.022345803678035736,0.021902546286582947,0.02246985025703907,0.022423500195145607,0.022420015186071396,0.022013502195477486,0.022664310410618782,0.02225535362958908,0.022232793271541595,0.022365259006619453,0.022883977741003036,0.02238275483250618,0.022139260545372963,0.022166404873132706
2023-12-08,0.020844362676143646,0.021882832050323486,0.021959589794278145,0.02232842706143856,0.02243412472307682,0.022662704810500145,0.022201113402843475,0.021353639662265778,0.02224534936249256,0.023205244913697243,0.022068588063120842,0.022468529641628265,0.02181689627468586,0.021261589601635933,0.022439148277044296,0.02239120937883854,0.02268967591226101,0.02224591374397278,0.021222082898020744,0.022348346188664436,0.022718457505106926,0.021998554468154907,0.022482965141534805,0.022477271035313606,0.0221092589199543,0.022424176335334778,0.022746335715055466,0.02205933816730976,0.022073106840252876,0.02243230678141117,0.022295892238616943,0.021866727620363235,0.02222190797328949,0.022541796788573265,0.02241707593202591,0.02259831503033638,0.02240154892206192,0.022190535441040993,0.022220507264137268,0.02227204665541649,0.02235439233481884,0.022169023752212524,0.022355373948812485,0.022584794089198112,0.02191888354718685
2023-12-11,0.020127538591623306,0.022084424272179604,0.021782325580716133,0.023036770522594452,0.022640688344836235,0.02254297211766243,0.021950438618659973,0.022002121433615685,0.022431857883930206,0.023124629631638527,0.021981457248330116,0.020794713869690895,0.021576374769210815,0.022693702951073647,0.022507797926664352,0.022049618884921074,0.022625360637903214,0.022344352677464485,0.02166002057492733,0.022245755419135094,0.021940043196082115,0.022621754556894302,0.02230202406644821,0.02236432395875454,0.022778470069169998,0.022321326658129692,0.022079873830080032,0.02226061187684536,0.022536437958478928,0.02204093709588051,0.022447088733315468,0.022442378103733063,0.022186007350683212,0.022370710968971252,0.022357359528541565,0.02191966399550438,0.022480936720967293,0.02240626886487007,0.022121641784906387,0.022304749116301537,0.022260596975684166,0.02250228449702263,0.02217760868370533,0.02231697179377079,0.02225703001022339
2023-12-12,0.02184564247727394,0.021983394399285316,0.022466368973255157,0.02208610810339451,0.02258533425629139,0.02243063785135746,0.021948397159576416,0.022751469165086746,0.022490954026579857,0.023283563554286957,0.02229963429272175,0.021071728318929672,0.02213265374302864,0.022822566330432892,0.022446438670158386,0.02216680347919464,0.022139152511954308,0.0225287564098835,0.021758543327450752,0.021852336823940277,0.02169286273419857,0.022543586790561676,0.021900612860918045,0.022035982459783554,0.022430889308452606,0.022222600877285004,0.02204933762550354,0.02230042964220047,0.022871509194374084,0.021700484678149223,0.023238345980644226,0.021953538060188293,0.022517826408147812,0.022169433534145355,0.02252795919775963,0.022252928465604782,0.022094879299402237,0.022050702944397926,0.021994061768054962,0.022303499281406403,0.02199343591928482,0.02193482406437397,0.02207631804049015,0.021976672112941742,0.022076813504099846
2023-12-13,0.02090437524020672,0.022218991070985794,0.022520899772644043,0.022614147514104843,0.02198970876634121,0.0218140110373497,0.022674521431326866,0.022408464923501015,0.022186893969774246,0.02320779114961624,0.02248813398182392,0.02216469869017601,0.022509057074785233,0.02262602560222149,0.022090598940849304,0.02209361642599106,0.022200096398591995,0.02183847315609455,0.022158237174153328,0.022176500409841537,0.022117096930742264,0.022589439526200294,0.022071393206715584,0.021890897303819656,0.021879849955439568,0.02224106155335903,0.022365523502230644,0.022727319970726967,0.022420018911361694,0.022257093340158463,0.022171953693032265,0.022376853972673416,0.02179070934653282,0.022280896082520485,0.02204716019332409,0.021792106330394745,0.02210109308362007,0.022052133455872536,0.02272525429725647,0.02218027040362358,0.022098369896411896,0.022295549511909485,0.02253846824169159,0.022107869386672974,0.021996401250362396
2023-12-14,0.02245357446372509,0.021661480888724327,0.023111941292881966,0.02241542749106884,0.0222573671489954,0.021920718252658844,0.022204678505659103,0.023567337542772293,0.022336840629577637,0.02253481186926365,0.02217545174062252,0.022465180605649948,0.022928273305296898,0.021866852417588234,0.021728605031967163,0.022516299039125443,0.022192688658833504,0.021715279668569565,0.023541027680039406,0.02165800705552101,0.02198951691389084,0.022087188437581062,0.022016357630491257,0.021841607987880707,0.021938802674412727,0.02241959236562252,0.022021863609552383,0.022701896727085114,0.02244226448237896,0.02206192910671234,0.022547319531440735,0.021835308521986008,0.022333825007081032,0.022280678153038025,0.02178795449435711,0.022451095283031464,0.021784787997603416,0.022094082087278366,0.022037005051970482,0.021682100370526314,0.021976744756102562,0.022015918046236038,0.022357996553182602,0.021944725885987282,0.022097595036029816
2023-12-15,0.022443251684308052,0.02236185036599636,0.0228500384837389,0.02191341668367386,0.022238053381443024,0.02209499478340149,0.02211681567132473,0.022566543892025948,0.021732153370976448,0.02282651700079441,0.022508468478918076,0.022132789716124535,0.02236483432352543,0.022043632343411446,0.022434338927268982,0.021879972890019417,0.022275138646364212,0.021753130480647087,0.022642815485596657,0.022177722305059433,0.02199895866215229,0.022227691486477852,0.02229553833603859,0.02203080989420414,0.022195987403392792,0.022269003093242645,0.022290099412202835,0.02258230373263359,0.02211202122271061,0.022177835926413536,0.021925903856754303,0.022501640021800995,0.022220155224204063,0.021969158202409744,0.022316306829452515,0.022205928340554237,0.022304419428110123,0.02217988111078739,0.022198457270860672,0.022341648116707802,0.022232014685869217,0.022271327674388885,0.021961428225040436,0.02198278158903122,0.0218521635979414
2023-12-18,0.021846063435077667,0.02189943566918373,0.02279970422387123,0.0225516464561224,0.022153573110699654,0.022166205570101738,0.021850673481822014,0.02302725985646248,0.021678050979971886,0.02249971218407154,0.02178693376481533,0.02212083525955677,0.022250210866332054,0.022659914568066597,0.022316785529255867,0.021917907521128654,0.022569095715880394,0.022538423538208008,0.02240263670682907,0.022147202864289284,0.02247176505625248,0.021926486864686012,0.022403854876756668,0.022146150469779968,0.021894510835409164,0.022006122395396233,0.021933989599347115,0.022324707359075546,0.022577963769435883,0.02153792418539524,0.022339465096592903,0.02236948348581791,0.022386308759450912,0.022203179076313972,0.022412965074181557,0.02223004773259163,0.021946407854557037,0.021878812462091446,0.0222921259701252,0.02240714430809021,0.02179795317351818,0.021916059777140617,0.022618098184466362,0.022352220490574837,0.0224439799785614
